"Mod name","Registry name","Display name","Recipe name","Tags"
"Compressium","compressium:gold_2","Compressed Block of Gold (2x)","compressium:gold_2","?"
"Compressium","compressium:gold_2","Compressed Block of Gold (2x)","compressium:gold_3_uncraft","?"
"Compressium","compressium:gold_3","Compressed Block of Gold (3x)","compressium:gold_3","?"
"Compressium","compressium:gold_3","Compressed Block of Gold (3x)","compressium:gold_4_uncraft","?"
"Compressium","compressium:gold_4","Compressed Block of Gold (4x)","compressium:gold_4","?"
"Compressium","compressium:gold_4","Compressed Block of Gold (4x)","compressium:gold_5_uncraft","?"
"Compressium","compressium:gold_5","Compressed Block of Gold (5x)","compressium:gold_5","?"
"Compressium","compressium:gold_5","Compressed Block of Gold (5x)","compressium:gold_6_uncraft","?"
"Compressium","compressium:gold_6","Compressed Block of Gold (6x)","compressium:gold_6","?"
"Compressium","compressium:gold_6","Compressed Block of Gold (6x)","compressium:gold_7_uncraft","?"
"Compressium","compressium:gold_7","Compressed Block of Gold (7x)","compressium:gold_7","?"
"Compressium","compressium:gold_7","Compressed Block of Gold (7x)","compressium:gold_8_uncraft","?"
"Compressium","compressium:gold_8","Compressed Block of Gold (8x)","compressium:gold_8","?"
"Compressium","compressium:gold_8","Compressed Block of Gold (8x)","compressium:gold_9_uncraft","?"
"Compressium","compressium:gold_9","Compressed Block of Gold (9x)","compressium:gold_9","?"
"Compressium","compressium:granite_1","Compressed Block of Granite (1x)","compressium:granite_1","?"
"Compressium","compressium:granite_1","Compressed Block of Granite (1x)","compressium:granite_2_uncraft","?"
"Compressium","compressium:granite_2","Compressed Block of Granite (2x)","compressium:granite_2","?"
"Compressium","compressium:granite_2","Compressed Block of Granite (2x)","compressium:granite_3_uncraft","?"
"Compressium","compressium:granite_3","Compressed Block of Granite (3x)","compressium:granite_3","?"
"Compressium","compressium:granite_3","Compressed Block of Granite (3x)","compressium:granite_4_uncraft","?"
"Compressium","compressium:granite_4","Compressed Block of Granite (4x)","compressium:granite_4","?"
"Compressium","compressium:granite_4","Compressed Block of Granite (4x)","compressium:granite_5_uncraft","?"
"Compressium","compressium:granite_5","Compressed Block of Granite (5x)","compressium:granite_5","?"
"Compressium","compressium:granite_5","Compressed Block of Granite (5x)","compressium:granite_6_uncraft","?"
"Compressium","compressium:granite_6","Compressed Block of Granite (6x)","compressium:granite_6","?"
"Compressium","compressium:granite_6","Compressed Block of Granite (6x)","compressium:granite_7_uncraft","?"
"Compressium","compressium:granite_7","Compressed Block of Granite (7x)","compressium:granite_7","?"
"Compressium","compressium:granite_7","Compressed Block of Granite (7x)","compressium:granite_8_uncraft","?"
"Compressium","compressium:granite_8","Compressed Block of Granite (8x)","compressium:granite_8","?"
"Compressium","compressium:granite_8","Compressed Block of Granite (8x)","compressium:granite_9_uncraft","?"
"Compressium","compressium:granite_9","Compressed Block of Granite (9x)","compressium:granite_9","?"
"Compressium","compressium:gravel_1","Compressed Gravel (1x)","compressium:gravel_1","?"
"Compressium","compressium:gravel_1","Compressed Gravel (1x)","compressium:gravel_2_uncraft","?"
"Compressium","compressium:gravel_2","Compressed Gravel (2x)","compressium:gravel_2","?"
"Compressium","compressium:gravel_2","Compressed Gravel (2x)","compressium:gravel_3_uncraft","?"
"Compressium","compressium:gravel_3","Compressed Gravel (3x)","compressium:gravel_3","?"
"Compressium","compressium:gravel_3","Compressed Gravel (3x)","compressium:gravel_4_uncraft","?"
"Compressium","compressium:gravel_4","Compressed Gravel (4x)","compressium:gravel_4","?"
"Compressium","compressium:gravel_4","Compressed Gravel (4x)","compressium:gravel_5_uncraft","?"
"Compressium","compressium:gravel_5","Compressed Gravel (5x)","compressium:gravel_5","?"
"Compressium","compressium:gravel_5","Compressed Gravel (5x)","compressium:gravel_6_uncraft","?"
"Compressium","compressium:gravel_6","Compressed Gravel (6x)","compressium:gravel_6","?"
"Compressium","compressium:gravel_6","Compressed Gravel (6x)","compressium:gravel_7_uncraft","?"
"Compressium","compressium:gravel_7","Compressed Gravel (7x)","compressium:gravel_7","?"
"Compressium","compressium:gravel_7","Compressed Gravel (7x)","compressium:gravel_8_uncraft","?"
"Compressium","compressium:gravel_8","Compressed Gravel (8x)","compressium:gravel_8","?"
"Compressium","compressium:gravel_8","Compressed Gravel (8x)","compressium:gravel_9_uncraft","?"
"Compressium","compressium:gravel_9","Compressed Gravel (9x)","compressium:gravel_9","?"
"Compressium","compressium:iron_1","Compressed Block of Iron (1x)","compressium:iron_1","?"
"Compressium","compressium:iron_1","Compressed Block of Iron (1x)","compressium:iron_2_uncraft","?"
"Compressium","compressium:iron_2","Compressed Block of Iron (2x)","compressium:iron_2","?"
"Compressium","compressium:iron_2","Compressed Block of Iron (2x)","compressium:iron_3_uncraft","?"
"Compressium","compressium:iron_3","Compressed Block of Iron (3x)","compressium:iron_3","?"
"Compressium","compressium:iron_3","Compressed Block of Iron (3x)","compressium:iron_4_uncraft","?"
"Compressium","compressium:iron_4","Compressed Block of Iron (4x)","compressium:iron_4","?"
"Compressium","compressium:iron_4","Compressed Block of Iron (4x)","compressium:iron_5_uncraft","?"
"Compressium","compressium:iron_5","Compressed Block of Iron (5x)","compressium:iron_5","?"
"Compressium","compressium:iron_5","Compressed Block of Iron (5x)","compressium:iron_6_uncraft","?"
"Compressium","compressium:iron_6","Compressed Block of Iron (6x)","compressium:iron_6","?"
"Compressium","compressium:iron_6","Compressed Block of Iron (6x)","compressium:iron_7_uncraft","?"
"Compressium","compressium:iron_7","Compressed Block of Iron (7x)","compressium:iron_7","?"
"Compressium","compressium:iron_7","Compressed Block of Iron (7x)","compressium:iron_8_uncraft","?"
"Compressium","compressium:iron_8","Compressed Block of Iron (8x)","compressium:iron_8","?"
"Compressium","compressium:iron_8","Compressed Block of Iron (8x)","compressium:iron_9_uncraft","?"
"Compressium","compressium:iron_9","Compressed Block of Iron (9x)","compressium:iron_9","?"
"Compressium","compressium:lapis_1","Compressed Block of Lapis (1x)","compressium:lapis_1","?"
"Compressium","compressium:lapis_1","Compressed Block of Lapis (1x)","compressium:lapis_2_uncraft","?"
"Compressium","compressium:lapis_2","Compressed Block of Lapis (2x)","compressium:lapis_2","?"
"Compressium","compressium:lapis_2","Compressed Block of Lapis (2x)","compressium:lapis_3_uncraft","?"
"Compressium","compressium:lapis_3","Compressed Block of Lapis (3x)","compressium:lapis_3","?"
"Compressium","compressium:lapis_3","Compressed Block of Lapis (3x)","compressium:lapis_4_uncraft","?"
"Compressium","compressium:lapis_4","Compressed Block of Lapis (4x)","compressium:lapis_4","?"
"Compressium","compressium:lapis_4","Compressed Block of Lapis (4x)","compressium:lapis_5_uncraft","?"
"Compressium","compressium:lapis_5","Compressed Block of Lapis (5x)","compressium:lapis_5","?"
"Compressium","compressium:lapis_5","Compressed Block of Lapis (5x)","compressium:lapis_6_uncraft","?"
"Compressium","compressium:lapis_6","Compressed Block of Lapis (6x)","compressium:lapis_6","?"
"Compressium","compressium:lapis_6","Compressed Block of Lapis (6x)","compressium:lapis_7_uncraft","?"
"Compressium","compressium:lapis_7","Compressed Block of Lapis (7x)","compressium:lapis_7","?"
"Compressium","compressium:lapis_7","Compressed Block of Lapis (7x)","compressium:lapis_8_uncraft","?"
"Compressium","compressium:lapis_8","Compressed Block of Lapis (8x)","compressium:lapis_8","?"
"Compressium","compressium:lapis_8","Compressed Block of Lapis (8x)","compressium:lapis_9_uncraft","?"
"Compressium","compressium:lapis_9","Compressed Block of Lapis (9x)","compressium:lapis_9","?"
"Compressium","compressium:netherite_1","Compressed Block of Netherite (1x)","compressium:netherite_1","?"
"Compressium","compressium:netherite_1","Compressed Block of Netherite (1x)","compressium:netherite_2_uncraft","?"
"Compressium","compressium:netherite_2","Compressed Block of Netherite (2x)","compressium:netherite_2","?"
"Compressium","compressium:netherite_2","Compressed Block of Netherite (2x)","compressium:netherite_3_uncraft","?"
"Compressium","compressium:netherite_3","Compressed Block of Netherite (3x)","compressium:netherite_3","?"
"Compressium","compressium:netherite_3","Compressed Block of Netherite (3x)","compressium:netherite_4_uncraft","?"
"Compressium","compressium:netherite_4","Compressed Block of Netherite (4x)","compressium:netherite_4","?"
"Compressium","compressium:netherite_4","Compressed Block of Netherite (4x)","compressium:netherite_5_uncraft","?"
"Compressium","compressium:netherite_5","Compressed Block of Netherite (5x)","compressium:netherite_5","?"
"Compressium","compressium:netherite_5","Compressed Block of Netherite (5x)","compressium:netherite_6_uncraft","?"
"Compressium","compressium:netherite_6","Compressed Block of Netherite (6x)","compressium:netherite_6","?"
"Compressium","compressium:netherite_6","Compressed Block of Netherite (6x)","compressium:netherite_7_uncraft","?"
"Compressium","compressium:netherite_7","Compressed Block of Netherite (7x)","compressium:netherite_7","?"
"Compressium","compressium:netherite_7","Compressed Block of Netherite (7x)","compressium:netherite_8_uncraft","?"
"Compressium","compressium:netherite_8","Compressed Block of Netherite (8x)","compressium:netherite_8","?"
"Compressium","compressium:netherite_8","Compressed Block of Netherite (8x)","compressium:netherite_9_uncraft","?"
"Compressium","compressium:netherite_9","Compressed Block of Netherite (9x)","compressium:netherite_9","?"
"Compressium","compressium:netherrack_1","Compressed Netherrack (1x)","compressium:netherrack_1","?"
"Compressium","compressium:netherrack_1","Compressed Netherrack (1x)","compressium:netherrack_2_uncraft","?"
"Compressium","compressium:netherrack_2","Compressed Netherrack (2x)","compressium:netherrack_2","?"
"Compressium","compressium:netherrack_2","Compressed Netherrack (2x)","compressium:netherrack_3_uncraft","?"
"Compressium","compressium:netherrack_3","Compressed Netherrack (3x)","compressium:netherrack_3","?"
"Compressium","compressium:netherrack_3","Compressed Netherrack (3x)","compressium:netherrack_4_uncraft","?"
"Compressium","compressium:netherrack_4","Compressed Netherrack (4x)","compressium:netherrack_4","?"
"Compressium","compressium:netherrack_4","Compressed Netherrack (4x)","compressium:netherrack_5_uncraft","?"
"Compressium","compressium:netherrack_5","Compressed Netherrack (5x)","compressium:netherrack_5","?"
"Compressium","compressium:netherrack_5","Compressed Netherrack (5x)","compressium:netherrack_6_uncraft","?"
"Compressium","compressium:netherrack_6","Compressed Netherrack (6x)","compressium:netherrack_6","?"
"Compressium","compressium:netherrack_6","Compressed Netherrack (6x)","compressium:netherrack_7_uncraft","?"
"Compressium","compressium:netherrack_7","Compressed Netherrack (7x)","compressium:netherrack_7","?"
"Compressium","compressium:netherrack_7","Compressed Netherrack (7x)","compressium:netherrack_8_uncraft","?"
"Compressium","compressium:netherrack_8","Compressed Netherrack (8x)","compressium:netherrack_8","?"
"Compressium","compressium:netherrack_8","Compressed Netherrack (8x)","compressium:netherrack_9_uncraft","?"
"Compressium","compressium:netherrack_9","Compressed Netherrack (9x)","compressium:netherrack_9","?"
"Compressium","compressium:obsidian_1","Compressed Block of Obsidian (1x)","compressium:obsidian_1","?"
"Compressium","compressium:obsidian_1","Compressed Block of Obsidian (1x)","compressium:obsidian_2_uncraft","?"
"Compressium","compressium:obsidian_2","Compressed Block of Obsidian (2x)","compressium:obsidian_2","?"
"Compressium","compressium:obsidian_2","Compressed Block of Obsidian (2x)","compressium:obsidian_3_uncraft","?"
"Compressium","compressium:obsidian_3","Compressed Block of Obsidian (3x)","compressium:obsidian_3","?"
"Compressium","compressium:obsidian_3","Compressed Block of Obsidian (3x)","compressium:obsidian_4_uncraft","?"
"Compressium","compressium:obsidian_4","Compressed Block of Obsidian (4x)","compressium:obsidian_4","?"
"Compressium","compressium:obsidian_4","Compressed Block of Obsidian (4x)","compressium:obsidian_5_uncraft","?"
"Compressium","compressium:obsidian_5","Compressed Block of Obsidian (5x)","compressium:obsidian_5","?"
"Compressium","compressium:obsidian_5","Compressed Block of Obsidian (5x)","compressium:obsidian_6_uncraft","?"
"Compressium","compressium:obsidian_6","Compressed Block of Obsidian (6x)","compressium:obsidian_6","?"
"Compressium","compressium:obsidian_6","Compressed Block of Obsidian (6x)","compressium:obsidian_7_uncraft","?"
"Compressium","compressium:obsidian_7","Compressed Block of Obsidian (7x)","compressium:obsidian_7","?"
"Compressium","compressium:obsidian_7","Compressed Block of Obsidian (7x)","compressium:obsidian_8_uncraft","?"
"Compressium","compressium:obsidian_8","Compressed Block of Obsidian (8x)","compressium:obsidian_8","?"
"Compressium","compressium:obsidian_8","Compressed Block of Obsidian (8x)","compressium:obsidian_9_uncraft","?"
"Compressium","compressium:obsidian_9","Compressed Block of Obsidian (9x)","compressium:obsidian_9","?"
"Compressium","compressium:quartz_1","Compressed Block of Quartz (1x)","compressium:quartz_1","?"
"Compressium","compressium:quartz_1","Compressed Block of Quartz (1x)","compressium:quartz_2_uncraft","?"
"Compressium","compressium:quartz_2","Compressed Block of Quartz (2x)","compressium:quartz_2","?"
"Compressium","compressium:quartz_2","Compressed Block of Quartz (2x)","compressium:quartz_3_uncraft","?"
"Compressium","compressium:quartz_3","Compressed Block of Quartz (3x)","compressium:quartz_3","?"
"Compressium","compressium:quartz_3","Compressed Block of Quartz (3x)","compressium:quartz_4_uncraft","?"
"Compressium","compressium:quartz_4","Compressed Block of Quartz (4x)","compressium:quartz_4","?"
"Compressium","compressium:quartz_4","Compressed Block of Quartz (4x)","compressium:quartz_5_uncraft","?"
"Compressium","compressium:quartz_5","Compressed Block of Quartz (5x)","compressium:quartz_5","?"
"Compressium","compressium:quartz_5","Compressed Block of Quartz (5x)","compressium:quartz_6_uncraft","?"
